"Client.Type","Account","ACV_2022","ACV_2023","ACV_2024","First_Record_Type_Name","First_Opportunity_ID"
"End Client","0015Y00003TySY0",0,14250,0,"Cost Seg","0065Y00001ja3nU"
"End Client","0015Y00003TySYD",0,0,6750,"Cost Seg","006TO000003B1yL"
"End Client","0015Y00003TySYX",8250,0,0,"Cost Seg","0065Y00001fqsvD"
"End Client","0015Y00003TySYh",5500,0,0,"Cost Seg","0065Y00001fr1bd"
"End Client","0015Y00003TySZO",0,0,5200,"Cost Seg","006TO000004pqS8"
"End Client","0015Y00003TySZZ",4995,0,0,"Cost Seg","0065Y00001dgmvz"
"End Client","0015Y00003TySZf",0,61500,0,"Cost Seg","0065Y00001iYnLz"
"End Client","0015Y00003TySZg",4275,0,0,"Cost Seg","0065Y00001dgmwA"
"End Client","0015Y00003TySZi",0,0,5500,"Cost Seg","006TO000006pq5x"
"CPA","0015Y00003TySZv",6000,0,0,"Cost Seg","0065Y00001dk0fR"
"End Client","0015Y00003TySaS",12920,0,0,"Energy","0065Y00001gOhE8"
"End Client","0015Y00003TySaV",11900,0,0,"Cost Seg","0065Y00001dgmUJ"
"End Client","0015Y00003TySah",0,5130,0,"Cost Seg","0065Y00001izjr5"
"End Client","0015Y00003TySam",5500,0,0,"Cost Seg","0065Y00001dgmxk"
"End Client","0015Y00003TySan",0,59905,0,"Cost Seg","0065Y00001fr0SB"
"End Client","0015Y00003TySao",4500,0,0,"Cost Seg","0065Y00001gOWR9"
"End Client","0015Y00003TySaz",5000,0,0,"Cost Seg","0065Y00001gOG5A"
"End Client","0015Y00003TySb3",5000,0,0,"Cost Seg","0065Y00001fqa2R"
"End Client","0015Y00003TySb8",6500,0,0,"Cost Seg","0065Y00001gOIpX"
"End Client","0015Y00003TySbA",7900,0,0,"Cost Seg","0065Y00001dgnYp"
"End Client","0015Y00003TySbG",12675,0,0,"Energy","0065Y00001dgmzi"
"End Client","0015Y00003TySbT",6520,0,0,"Cost Seg","0065Y00001gOVgg"
"End Client","0015Y00003TySbV",2500,0,0,"Cost Seg","0065Y00001fr5jf"
"CPA","0015Y00003TySbX",5540,0,0,"Cost Seg","0065Y00001dgmzK"
"End Client","0015Y00003TySbq",3200,0,0,"Cost Seg","0065Y00001dgnJ2"
"CPA","0015Y00003TySby",6000,0,0,"Cost Seg","0065Y00001dgoSg"
"End Client","0015Y00003TyScH",5000,0,0,"Cost Seg","0065Y00001dgoTA"
"End Client","0015Y00003TyScU",0,13000,0,"Cost Seg","0065Y00001gY3rn"
"End Client","0015Y00003TySca",6203,0,0,"Cost Seg","0065Y00001dgoTi"
"End Client","0015Y00003TyScm",9000,0,0,"Cost Seg","0065Y00001frAQT"
"End Client","0015Y00003TySd2",0,5000,0,"Cost Seg","0065Y00001gY4lf"
"End Client","0015Y00003TySdG",29000,0,0,"R&D","0065Y00001fqqaU"
"End Client","0015Y00003TySdO",12200,0,0,"Cost Seg","0065Y00001dgmeR"
"End Client","0015Y00003TySdf",4000,0,0,"Energy","0065Y00001dgnIS"
"End Client","0015Y00003TySdi",5700,0,0,"Energy","0065Y00001dgneI"
"End Client","0015Y00003TySdk",0,4000,0,"Energy","0065Y00001j4ain"
"End Client","0015Y00003TySe2",8890,0,0,"Cost Seg","0065Y00001dgn43"
"End Client","0015Y00003TySe5",2400,0,0,"Cost Seg","0065Y00001dgnIp"
"End Client","0015Y00003TySe9",7125,0,0,"Cost Seg","0065Y00001dgn4E"
"End Client","0015Y00003TySeC",6500,0,0,"Cost Seg","0065Y00001fr3Hs"
"End Client","0015Y00003TySeD",4900,0,0,"Cost Seg","0065Y00001dk94O"
"End Client","0015Y00003TySeG",8310,0,0,"Cost Seg","0065Y00001dgn4N"
"End Client","0015Y00003TySeS",7000,0,0,"Cost Seg","0065Y00001dgn4h"
"End Client","0015Y00003TySeX",4000,0,0,"Cost Seg","0065Y00001dgmXZ"
"End Client","0015Y00003TySee",0,2500,0,"Cost Seg","0065Y00001gOBtj"
"End Client","0015Y00003TySem",5700,0,0,"Cost Seg","0065Y00001dgn5I"
"End Client","0015Y00003TySer",14135,0,0,"Cost Seg","0065Y00001dgoU4"
"CPA","0015Y00003TySes",2550,0,0,"Cost Seg","0065Y00001dgnCg"
"End Client","0015Y00003TySeu",0,8500,0,"Cost Seg","0065Y00001iOMwN"
"End Client","0015Y00003TySf6",7900,0,0,"Cost Seg","0065Y00001dgmXw"
"End Client","0015Y00003TySfC",6300,0,0,"Cost Seg","0065Y00001dgn5z"
"End Client","0015Y00003TySfE",900,0,0,"Cost Seg","0065Y00001dgnHL"
"End Client","0015Y00003TySfL",12500,0,0,"Cost Seg","0065Y00001dgnI8"
"End Client","0015Y00003TySfM",7000,0,0,"Cost Seg","0065Y00001dgnXa"
"End Client","0015Y00003TySfR",13610,0,0,"Cost Seg","0065Y00001dgmY6"
"End Client","0015Y00003TySfT",4600,0,0,"Cost Seg","0065Y00001dgn64"
"End Client","0015Y00003TySfZ",6540,0,0,"Cost Seg","0065Y00001dgn6A"
"End Client","0015Y00003TySfg",7000,0,0,"Cost Seg","0065Y00001dgmYF"
"End Client","0015Y00003TySfi",0,7500,0,"Cost Seg","0065Y00001dgmYc"
"End Client","0015Y00003TySfp",0,7000,0,"Cost Seg","0065Y00001dgmYM"
"End Client","0015Y00003TySfq",5000,0,0,"Cost Seg","0065Y00001dgn9y"
"End Client","0015Y00003TySfs",0,7500,0,"Cost Seg","0065Y00001j4fiI"
"End Client","0015Y00003TySft",7830,0,0,"Cost Seg","0065Y00001dgnA4"
"End Client","0015Y00003TySfy",5300,0,0,"Cost Seg","0065Y00001dgmYT"
"End Client","0015Y00003TySg6",18000,0,0,"Cost Seg","0065Y00001dgmYY"
"End Client","0015Y00003TySgC",8150,0,0,"Cost Seg","0065Y00001dgnAh"
"End Client","0015Y00003TySgI",6500,0,0,"Cost Seg","0065Y00001dgnAo"
"End Client","0015Y00003TySgJ",6000,0,0,"Cost Seg","0065Y00001dgnet"
"End Client","0015Y00003TySgN",7630,0,0,"Cost Seg","0065Y00001dgnAv"
"End Client","0015Y00003TySgP",20520,0,0,"Energy","0065Y00001dgnAy"
"End Client","0015Y00003TySgX",8000,0,0,"Energy","0065Y00001dgnBE"
"CPA","0015Y00003TySgb",0,9500,0,"Cost Seg","0065Y00001gZKY6"
"End Client","0015Y00003TySgf",10400,0,0,"Cost Seg","0065Y00001frANF"
"End Client","0015Y00003TySgq",0,57600,0,"R&D","0065Y00001gZSBi"
"End Client","0015Y00003TySgs",5000,0,0,"Cost Seg","0065Y00001dgnCA"
"End Client","0015Y00003TySgu",20400,0,0,"Energy","0065Y00001dgnCD"
"End Client","0015Y00003TySgz",8210,0,0,"Cost Seg","0065Y00001dgndA"
"End Client","0015Y00003TySh6",311616,0,0,"ERC","0065Y00001dgmZ9"
"End Client","0015Y00003TySh7",17560,0,0,"Cost Seg","0065Y00001dgnCZ"
"End Client","0015Y00003TySh9",1728.05,0,0,"GOAT.tax","0065Y00001fr9r4"
"End Client","0015Y00003TyShG",7730,0,0,"Cost Seg","0065Y00001dgmZD"
"End Client","0015Y00003TyShN",6555,0,0,"Cost Seg","0065Y00001dgnGB"
"End Client","0015Y00003TyShO",8500,0,0,"Cost Seg","0065Y00001dgmZH"
"End Client","0015Y00003TyShP",7000,0,0,"Cost Seg","0065Y00001dgnGE"
"End Client","0015Y00003TyShR",4750,0,0,"Cost Seg","0065Y00001dgnGF"
"End Client","0015Y00003TyShW",5225,0,0,"Cost Seg","0065Y00001dgnGN"
"CPA","0015Y00003TyShg",5225,0,0,"Cost Seg","0065Y00001dgnGW"
"End Client","0015Y00003TyShj",0,3900,0,"Cost Seg","0065Y00001gY8IT"
"End Client","0015Y00003TyShk",0,5000,0,"Cost Seg","0065Y00001gOrqW"
"End Client","0015Y00003TyShp",0,5750,0,"Cost Seg","006TO000000hSE1"
"End Client","0015Y00003TyShr",7500,0,0,"Cost Seg","0065Y00001dgnH1"
"End Client","0015Y00003TyShs",7500,0,0,"Cost Seg","0065Y00001dgnHz"
"End Client","0015Y00003TySi0",0,4500,0,"Cost Seg","006TO0000012vmQ"
"End Client","0015Y00003TySi3",8500,0,0,"Cost Seg","0065Y00001dgnHk"
"CPA","0015Y00003TySi6",5795,0,0,"Cost Seg","0065Y00001dgnHl"
"End Client","0015Y00003TySi7",5605,0,0,"Cost Seg","0065Y00001dgnHm"
"End Client","0015Y00003TySiA",7300,0,0,"Cost Seg","0065Y00001dgnWH"
"End Client","0015Y00003TySiE",7999,0,0,"Cost Seg","0065Y00001dgnI7"
"End Client","0015Y00003TySiF",13984.25,0,0,"ERC","0065Y00001dgmZt"
"End Client","0015Y00003TySiH",0,12070,0,"Cost Seg","0065Y00001dgmaV"
"End Client","0015Y00003TySiJ",0,43000,0,"Cost Seg","0065Y00001djPbp"
"End Client","0015Y00003TySiK",7000,0,0,"Cost Seg","0065Y00001dgnIC"
"End Client","0015Y00003TySiR",5605,0,0,"Cost Seg","0065Y00001dgnIJ"
"End Client","0015Y00003TySid",5750,0,0,"Cost Seg","0065Y00001dgnX4"
"End Client","0015Y00003TySii",5225,0,0,"Cost Seg","0065Y00001dgnIm"
"End Client","0015Y00003TySij",9025,0,0,"Cost Seg","0065Y00001dgnIo"
"End Client","0015Y00003TySik",7500,0,0,"Cost Seg","0065Y00001dgnIt"
"End Client","0015Y00003TySip",4000,0,0,"Cost Seg","0065Y00001dgnJ3"
"End Client","0015Y00003TySis",6650,0,0,"Cost Seg","0065Y00001dgnJB"
"End Client","0015Y00003TySit",8000,0,0,"Cost Seg","0065Y00001dgnMa"
"End Client","0015Y00003TySiv",10000,0,0,"Cost Seg","0065Y00001dhMBa"
"End Client","0015Y00003TySiz",6250,0,0,"Cost Seg","0065Y00001dgnMi"
"End Client","0015Y00003TySj1",0,3990,0,"Energy","0065Y00001iNlSU"
"End Client","0015Y00003TySj3",8455,0,0,"Cost Seg","0065Y00001dgnMm"
"End Client","0015Y00003TySj4",6175,0,0,"Cost Seg","0065Y00001dgnMn"
"CPA","0015Y00003TySj7",4350,0,0,"Cost Seg","0065Y00001dgnMu"
"End Client","0015Y00003TySjB",2600,0,0,"Cost Seg","0065Y00001dgnMs"
"End Client","0015Y00003TySjD",0,5000,0,"Cost Seg","0065Y00001dgmaR"
"End Client","0015Y00003TySjG",5561,0,0,"Cost Seg","0065Y00001dgnZ1"
"End Client","0015Y00003TySjJ",4000,0,0,"Cost Seg","0065Y00001dgnMx"
"End Client","0015Y00003TySjL",6175,0,0,"Cost Seg","0065Y00001dgnMy"
"End Client","0015Y00003TySjV",2400,0,0,"Cost Seg","0065Y00001dgnN4"
"End Client","0015Y00003TySjX",5500,0,0,"Cost Seg","0065Y00001dgnN5"
"End Client","0015Y00003TySjg",13640,0,0,"Cost Seg","0065Y00001dgnNG"
"End Client","0015Y00003TySjh",3815,0,0,"Cost Seg","0065Y00001dgnd3"
"End Client","0015Y00003TySjl",5000,0,0,"Cost Seg","0065Y00001fqvYn"
"End Client","0015Y00003TySjs",7900,0,0,"Cost Seg","0065Y00001dgnNf"
"End Client","0015Y00003TySjy",11500,0,0,"Cost Seg","0065Y00001dgmaj"
"End Client","0015Y00003TySk0",7505,0,0,"Cost Seg","0065Y00001dgnO9"
"End Client","0015Y00003TySk1",7650,0,0,"Cost Seg","0065Y00001dgnOe"
"End Client","0015Y00003TySkF",6815.3,0,0,"Cost Seg","0065Y00001dgnYr"
"End Client","0015Y00003TySkJ",6500,0,0,"Cost Seg","0065Y00001dgnOQ"
"End Client","0015Y00003TySkQ",6555,0,0,"Cost Seg","0065Y00001dgnOa"
"End Client","0015Y00003TySkT",0,2500,0,"Cost Seg","0065Y00001j4W4R"
"End Client","0015Y00003TySkV",5000,0,0,"Cost Seg","0065Y00001dgnOl"
"End Client","0015Y00003TySkW",3000,0,0,"Cost Seg","0065Y00001dgnOn"
"End Client","0015Y00003TySkX",5500,0,0,"Cost Seg","0065Y00001dgnWd"
"End Client","0015Y00003TySkZ",4000,0,0,"Cost Seg","0065Y00001dgnW1"
"End Client","0015Y00003TySka",6175,0,0,"Cost Seg","0065Y00001dgnOp"
"End Client","0015Y00003TySkb",4950,0,0,"Cost Seg","0065Y00001dgnMp"
"End Client","0015Y00003TySkc",5760,0,0,"Cost Seg","0065Y00001dgnOw"
"End Client","0015Y00003TySke",3800,0,0,"Cost Seg","0065Y00001dgnP0"
"End Client","0015Y00003TySkf",2200,0,0,"Cost Seg","0065Y00001dgnP5"
"End Client","0015Y00003TySkh",9500,0,0,"Cost Seg","0065Y00001dgnP6"
"End Client","0015Y00003TySkk",4995,0,0,"Cost Seg","0065Y00001dgneE"
"End Client","0015Y00003TySkp",6500,0,0,"Cost Seg","0065Y00001dgmbG"
"End Client","0015Y00003TySkq",3000,0,0,"Cost Seg","0065Y00001dgnOm"
"End Client","0015Y00003TySks",6270,0,0,"Cost Seg","0065Y00001dgnOx"
"End Client","0015Y00003TySkw",6555,0,0,"Cost Seg","0065Y00001dgnPR"
"End Client","0015Y00003TySl2",11500,0,0,"Cost Seg","0065Y00001dhSqn"
"CPA","0015Y00003TySl7",4750,0,0,"Cost Seg","0065Y00001dgnW7"
"End Client","0015Y00003TySl8",2000,0,0,"Cost Seg","0065Y00001gOPRs"
"CPA","0015Y00003TySlH",480.9,0,0,"GOAT.tax","0065Y00001fr3SR"
"End Client","0015Y00003TySlJ",7000,0,0,"Cost Seg","0065Y00001dgnWf"
"End Client","0015Y00003TySlN",5495,0,0,"Cost Seg","0065Y00001dgmbT"
"End Client","0015Y00003TySlP",5225,0,0,"Cost Seg","0065Y00001dgnWb"
"End Client","0015Y00003TySlQ",1580,0,0,"Cost Seg","0065Y00001dhMBq"
"End Client","0015Y00003TySlR",8800,0,0,"Cost Seg","0065Y00001dgnd9"
"End Client","0015Y00003TySlS",5500,0,0,"Cost Seg","0065Y00001dgnWg"
"End Client","0015Y00003TySlZ",2500,0,0,"Cost Seg","0065Y00001dgnWv"
"End Client","0015Y00003TySla",0,5200,0,"Cost Seg","0065Y00001j4UlI"
"End Client","0015Y00003TySlc",6500,0,0,"Cost Seg","0065Y00001dgnWN"
"End Client","0015Y00003TySld",5500,0,0,"Cost Seg","0065Y00001dgnXA"
"CPA","0015Y00003TySlg",6500,0,0,"Cost Seg","0065Y00001dhGZx"
"End Client","0015Y00003TySlk",0,7750,0,"Cost Seg","0065Y00001gYdC2"
"End Client","0015Y00003TySln",6500,0,0,"Cost Seg","0065Y00001dgnXP"
"End Client","0015Y00003TySlp",5151.87,0,0,"ERC","0065Y00001gO85R"
"End Client","0015Y00003TySlt",10460,0,0,"Cost Seg","0065Y00001dgnfR"
"End Client","0015Y00003TySlw",7500,0,0,"Cost Seg","0065Y00001dhOgq"
"End Client","0015Y00003TySm2",3325,0,0,"Cost Seg","0065Y00001dgnXY"
"End Client","0015Y00003TySm4",3500,0,0,"Cost Seg","0065Y00001dgnXZ"
"End Client","0015Y00003TySm9",5500,0,0,"Cost Seg","0065Y00001dgnXj"
"End Client","0015Y00003TySmA",6227.25,0,0,"Cost Seg","0065Y00001dgnXm"
"End Client","0015Y00003TySmF",4500,0,0,"Cost Seg","0065Y00001dgnXu"
"End Client","0015Y00003TySmJ",4200,0,0,"Cost Seg","0065Y00001dhMCo"
"End Client","0015Y00003TySmP",9850,0,0,"Cost Seg","0065Y00001dgnY9"
"End Client","0015Y00003TySmU",0,0,6000,"Cost Seg","0065Y00001iZJRN"
"End Client","0015Y00003TySmV",6250,0,0,"Cost Seg","0065Y00001dgnYD"
"End Client","0015Y00003TySmc",9460,0,0,"Cost Seg","0065Y00001dgmcC"
"End Client","0015Y00003TySmf",4000,0,0,"Cost Seg","0065Y00001dgnYM"
"End Client","0015Y00003TySmi",5510,0,0,"Cost Seg","0065Y00001dgmcK"
"End Client","0015Y00003TySmk",4500,0,0,"Cost Seg","0065Y00001dgnYT"
"End Client","0015Y00003TySmp",0,13400,0,"Cost Seg","0065Y00001ja45X"
"End Client","0015Y00003TySmt",5000,0,0,"Cost Seg","0065Y00001dgnYX"
"End Client","0015Y00003TySn4",4000,0,0,"Cost Seg","0065Y00001dgnYj"
"CPA","0015Y00003TySn9",8500,0,0,"Cost Seg","0065Y00001dgmZZ"
"CPA","0015Y00003TySnB",18300,0,0,"Energy","0065Y00001dgmcW"
"End Client","0015Y00003TySnM",6825,0,0,"Cost Seg","0065Y00001dgncX"
"End Client","0015Y00003TySnN",0,0,10000,"Cost Seg","006TO000003KpKo"
"End Client","0015Y00003TySnT",4500,0,0,"Cost Seg","0065Y00001dgnco"
"End Client","0015Y00003TySnc",6570,0,0,"Cost Seg","0065Y00001dgmcl"
"End Client","0015Y00003TySnd",6650,0,0,"Cost Seg","0065Y00001dgncw"
"End Client","0015Y00003TySnu",6175,0,0,"Cost Seg","0065Y00001dgndb"
"End Client","0015Y00003TySnz",5125,0,0,"Cost Seg","0065Y00001dgnde"
"End Client","0015Y00003TySo1",6000,0,0,"Cost Seg","0065Y00001djem8"
"End Client","0015Y00003TySoI",6500,0,0,"Cost Seg","0065Y00001dgneb"
"End Client","0015Y00003TySoL",2700,0,0,"Cost Seg","0065Y00001dhMB5"
"End Client","0015Y00003TySoO",6500,0,0,"Cost Seg","0065Y00001dgne2"
"End Client","0015Y00003TySoP",5000,0,0,"Cost Seg","0065Y00001dgne4"
"End Client","0015Y00003TySoX",5410,0,0,"Cost Seg","0065Y00001dgmdM"
"End Client","0015Y00003TySoa",6120,0,0,"Cost Seg","0065Y00001dgneD"
"End Client","0015Y00003TySod",4500,0,0,"Cost Seg","0065Y00001dgneF"
"End Client","0015Y00003TySoj",6575,0,0,"Cost Seg","0065Y00001dgnea"
"End Client","0015Y00003TySol",5000,0,0,"Cost Seg","0065Y00001dgncv"
"End Client","0015Y00003TySon",10380,0,0,"Cost Seg","0065Y00001dgmdm"
"End Client","0015Y00003TySoo",4200,0,0,"Energy","0065Y00001dgp9K"
"End Client","0015Y00003TySor",7500,0,0,"Cost Seg","0065Y00001dgnei"
"End Client","0015Y00003TySot",14000,0,0,"Cost Seg","0065Y00001dgmdr"
"End Client","0015Y00003TySp0",6175,0,0,"Cost Seg","0065Y00001dgnep"
"End Client","0015Y00003TySp1",6175,0,0,"Cost Seg","0065Y00001dgneq"
"End Client","0015Y00003TySp9",6000,0,0,"Cost Seg","0065Y00001dgney"
"End Client","0015Y00003TySpA",6000,0,0,"Cost Seg","0065Y00001dgp9W"
"CPA","0015Y00003TySpI",2800,0,0,"Cost Seg","0065Y00001dgpB1"
"End Client","0015Y00003TySpK",21437.8,0,0,"ERC","0065Y00001dgme2"
"End Client","0015Y00003TySpP",9000,0,0,"Cost Seg","0065Y00001dgpAS"
"End Client","0015Y00003TySpQ",19700,0,0,"Cost Seg","0065Y00001gOS5k"
"End Client","0015Y00003TySpS",0,7000,0,"Cost Seg","0065Y00001iziMM"
"End Client","0015Y00003TySpW",7600,0,0,"Cost Seg","0065Y00001dgnfL"
"End Client","0015Y00003TySpX",0,0,44000,"Cost Seg","0065Y00001jaAyU"
"End Client","0015Y00003TySpk",6500,0,0,"Cost Seg","0065Y00001gOLtr"
"End Client","0015Y00003TySpl",10900,0,0,"Cost Seg","0065Y00001dgnff"
"End Client","0015Y00003TySpu",3500,0,0,"Cost Seg","0065Y00001dgp9L"
"End Client","0015Y00003TySpw",7260,0,0,"Cost Seg","0065Y00001dgndr"
"End Client","0015Y00003TySpx",6995,0,0,"Cost Seg","0065Y00001dgp9N"
"End Client","0015Y00003TySqE",7500,0,0,"Cost Seg","0065Y00001fqqtX"
"End Client","0015Y00003TySqJ",0,0,10640,"Cost Seg","0065Y00001dgmeY"
"End Client","0015Y00003TySqL",0,1700,0,"Cost Seg","0065Y00001gOnQD"
"End Client","0015Y00003TySqM",7800,0,0,"Cost Seg","0065Y00001dgpAD"
"End Client","0015Y00003TySqP",7510,0,0,"Cost Seg","0065Y00001dgpAG"
"End Client","0015Y00003TySqR",0,15500,0,"Cost Seg","0065Y00001gYUy9"
"End Client","0015Y00003TySqo",5000,0,0,"Cost Seg","0065Y00001dgpAZ"
"End Client","0015Y00003TySqs",3500,0,0,"Cost Seg","0065Y00001dgoYw"
"End Client","0015Y00003TySqw",5900,0,0,"Cost Seg","0065Y00001dgpAn"
"CPA","0015Y00003TySqy",6000,0,0,"Cost Seg","0065Y00001dgpAo"
"End Client","0015Y00003TySr0",11500,0,0,"Cost Seg","0065Y00001dgmen"
"End Client","0015Y00003TySr1",5510,0,0,"Cost Seg","0065Y00001dgpAr"
"End Client","0015Y00003TySrE",2400,0,0,"Cost Seg","0065Y00001dgpB3"
"End Client","0015Y00003TySrH",8370,0,0,"Cost Seg","0065Y00001dgnZ3"
"End Client","0015Y00003TySrL",7200,0,0,"Cost Seg","0065Y00001dgpB7"
"End Client","0015Y00003TySrM",6750,0,0,"Cost Seg","0065Y00001dgmf5"
"CPA","0015Y00003TySrQ",6000,0,0,"Cost Seg","0065Y00001dgpB9"
"End Client","0015Y00003TySrl",0,12100,0,"Cost Seg","0065Y00001gO3KU"
"End Client","0015Y00003TySrn",60570,0,0,"Cost Seg","0065Y00001gOVPZ"
"End Client","0015Y00003TySrs",7000,0,0,"Cost Seg","0065Y00001dgoYs"
"End Client","0015Y00003TySru",12500,0,0,"Cost Seg","0065Y00001dgmfj"
"End Client","0015Y00003TySrv",5675,0,0,"Cost Seg","0065Y00001dgmfl"
"End Client","0015Y00003TySrw",6900,0,0,"Cost Seg","0065Y00001dgoYt"
"End Client","0015Y00003TySry",0,5000,0,"Cost Seg","0065Y00001gZOOc"
"End Client","0015Y00003TySrz",5000,0,0,"Cost Seg","0065Y00001dgoYv"
"End Client","0015Y00003TySs6",0,0,16800,"Energy","0065Y00001iNKM3"
"End Client","0015Y00003TySsE",5000,0,0,"Cost Seg","0065Y00001dgmfx"
"End Client","0015Y00003TySsH",8232,0,0,"Cost Seg","0065Y00001dgnfG"
"CPA","0015Y00003TySsL",2760,0,0,"Cost Seg","0065Y00001dgn6S"
"End Client","0015Y00003TySsN",7600,0,0,"Cost Seg","0065Y00001dgmg7"
"End Client","0015Y00003TySsO",10400,0,0,"Cost Seg","0065Y00001dgmg9"
"End Client","0015Y00003TySsP",12450,0,0,"ERC","0065Y00001dgmgA"
"End Client","0015Y00003TySsc",7000,0,0,"Cost Seg","0065Y00001dgnWM"
"End Client","0015Y00003TySsh",0,4500,0,"Cost Seg","0065Y00001dgme5"
"End Client","0015Y00003TySsi",13500,0,0,"Cost Seg","0065Y00001dgmgI"
"End Client","0015Y00003TySsj",5000,0,0,"Cost Seg","0065Y00001dgn6j"
"End Client","0015Y00003TySsl",6730,0,0,"Cost Seg","0065Y00001dgmgJ"
"End Client","0015Y00003TySsp",26300,0,0,"Cost Seg","0065Y00001dgmgW"
"End Client","0015Y00003TySsq",14060,0,0,"Cost Seg","0065Y00001dgmih"
"End Client","0015Y00003TySsu",3870,0,0,"Cost Seg","0065Y00001dgn6u"
"End Client","0015Y00003TySuX",11340,0,0,"Cost Seg","0065Y00001dgnN9"
"End Client","0015Y00003TySud",0,6500,0,"Cost Seg","0065Y00001gOg8D"
"CPA","0015Y00003TySuo",0,2750,0,"Cost Seg","0065Y00001gOWBy"
"End Client","0015Y00003TySus",0,0,3250,"Cost Seg","006TO000002EERn"
"End Client","0015Y00003TySv7",0,4800,0,"Energy","0065Y00001iYjGQ"
"End Client","0015Y00003TySvH",0,0,6800,"Cost Seg","006TO000001fOFW"
"End Client","0015Y00003TySvJ",0,12000,0,"Cost Seg","0065Y00001gOpfL"
"CPA","0015Y00003TySvS",0,0,7800,"Cost Seg","006TO000004uMgH"
"End Client","0015Y00003TySvW",7750,0,0,"Cost Seg","0065Y00001dgnGP"
"End Client","0015Y00003TySve",6000,0,0,"Cost Seg","0065Y00001dgnMR"
"CPA","0015Y00003TySvh",3000,0,0,"Cost Seg","0065Y00001frAbZ"
"CPA","0015Y00003TySvi",6120,0,0,"Cost Seg","0065Y00001dgmeB"
"End Client","0015Y00003TySvj",12800,0,0,"Cost Seg","0065Y00001dgoYu"
"End Client","0015Y00003U0MmO",9000,0,0,"Cost Seg","0065Y00001dgxnI"
"End Client","0015Y00003U0Mmh",12000,0,0,"Cost Seg","0065Y00001dgxrK"
"End Client","0015Y00003U0Mnx",7000,0,0,"Cost Seg","0065Y00001dgy0R"
"End Client","0015Y00003U0Mvn",21427.5,0,0,"ERC","0065Y00001dk60V"
"End Client","0015Y00003U0MzS",5000,0,0,"Cost Seg","0065Y00001gOJhA"
"End Client","0015Y00003U0MzZ",0,0,7200,"Cost Seg","006TO000005MBwP"
"End Client","0015Y00003U0NAX",0,0,5000,"Cost Seg","006TO000002JScA"
"End Client","0015Y00003U0NBg",8000,0,0,"Cost Seg","0065Y00001dgxmY"
"End Client","0015Y00003U0NCV",0,8550,0,"Cost Seg","0065Y00001gOHWP"
"End Client","0015Y00003U0NvB",6500,0,0,"Cost Seg","0065Y00001dkHbO"
"End Client","0015Y00003U0OAj",0,6630,0,"Cost Seg","0065Y00001gZPki"
"End Client","0015Y00003U0OCa",0,10000,0,"Cost Seg","0065Y00001gYKyi"
"End Client","0015Y00003U0P0P",7500,0,0,"Cost Seg","0065Y00001dgxlO"
"End Client","0015Y00003U0P6P",0,9750,0,"Cost Seg","006TO000000UP2e"
"End Client","0015Y00003U0Plt",19500,0,0,"Cost Seg","0065Y00001dhT7t"
"End Client","0015Y00003U0Pm1",0,45000,0,"R&D","0065Y00001gYvX4"
"End Client","0015Y00003U0PmR",0,0,11750,"Cost Seg","006TO000000mClH"
"End Client","0015Y00003U0PmW",284481.21,0,0,"ERC","0065Y00001fr0v9"
"End Client","0015Y00003U0Pn9",0,0,7650,"Cost Seg","006TO000005fFeX"
"End Client","0015Y00003U0PoJ",0,6500,0,"Cost Seg","0065Y00001gOpUI"
"End Client","0015Y00003U0Poi",0,0,17500,"R&D","006TO000006IVpu"
"End Client","0015Y00003U0T0E",0,6000,0,"Cost Seg","0065Y00001gYDTM"
"CPA","0015Y00003U0TCy",0,0,10000,"SALT","006TO000003EhwE"
"CPA","0015Y00003U0Tr5",0,0,111.3,"GOAT.tax","006TO000005sK6v"
"CPA","0015Y00003U0Tsv",0,10000,0,"SALT","0065Y00001iOMZs"
"End Client","0015Y00003U0ZRK",0,0,8500,"Cost Seg","006TO000001kWXP"
"CPA","0015Y00003U0ZS1",0,0,8500,"Cost Seg","006TO0000029oXY"
"End Client","0015Y00003U0ZS3",10500,0,0,"Cost Seg","0065Y00001dgy5r"
"End Client","0015Y00003U0ZTc",0,110700,0,"R&D","0065Y00001gO5I4"
"End Client","0015Y00003U0ZcD",13000,0,0,"Cost Seg","0065Y00001dgy7G"
"End Client","0015Y00003U0Zcm",0,9000,0,"Cost Seg","0065Y00001gYVMa"
"End Client","0015Y00003U0Zeu",0,7225,0,"Energy","0065Y00001gZ1Fw"
"End Client","0015Y00003U0ZfF",5600,0,0,"Cost Seg","0065Y00001dgxlC"
"CPA","0015Y00003U0ZfM",0,3000,0,"Cost Seg","0065Y00001gOHav"
"End Client","0015Y00003U0ZfP",0,8075,0,"Cost Seg","0065Y00001gYkFJ"
"End Client","0015Y00003U0Zfp",6500,0,0,"Cost Seg","0065Y00001dgxtq"
"End Client","0015Y00003U0ZgL",0,27600,0,"Cost Seg","0065Y00001dgy5W"
"End Client","0015Y00003U0ZgU",0,25000,0,"R&D","0065Y00001iNxdN"
"End Client","0015Y00003U0Zgu",31216.83,0,0,"ERC","0065Y00001fqz9X"
"End Client","0015Y00003U0Zj5",0,11000,0,"Cost Seg","0065Y00001iztFm"
"CPA","0015Y00003U0ZkB",0,0,10000,"Energy","0065Y00001iYXki"
